transport_id,order_id,origin,destination,transport_mode,distance_km,planned_days,actual_days,transport_cost,status
TRS-04083,ORD-04919,贵州贞丰,昆明,公路,490.7,2,2,26981.16,已送达
TRS-04084,ORD-04921,福建上杭,苏州,公路,819.0,3,4,44947.50,已送达
TRS-04085,ORD-04922,福建上杭,佛山,铁路,1145.0,4,4,37707.80,已送达
TRS-04086,ORD-04923,新疆阿勒泰,银川,铁路,2183.1,5,6,79134.05,已送达
TRS-04087,ORD-04924,福建上杭,无锡,公路,844.7,3,3,40132.97,已送达
TRS-04088,ORD-04925,黑龙江多宝山,长春,铁路,546.3,2,2,22083.25,已送达
TRS-04089,ORD-04926,新疆阿勒泰,石家庄,铁路,3738.6,7,7,78209.11,已送达
TRS-04090,ORD-04928,福建上杭,东莞,水运,1237.5,5,5,24353.66,已送达
TRS-04091,ORD-04929,贵州贞丰,武汉,铁路,1141.9,4,5,47122.03,已送达
TRS-04092,ORD-04930,河南洛阳,乌鲁木齐,铁路,3004.5,7,8,92520.21,已送达
TRS-04093,ORD-04931,黑龙江多宝山,哈尔滨,公路,334.7,1,1,15026.51,已送达
TRS-04094,ORD-04933,福建上杭,汕头,公路,736.5,2,2,32109.24,已送达
TRS-04095,ORD-04934,新疆阿勒泰,太原,铁路,2890.4,6,7,78053.54,已送达
TRS-04096,ORD-04935,贵州贞丰,贵阳,公路,248.7,1,1,10957.94,已送达
TRS-04097,ORD-04937,福建上杭,珠海,水运,1166.2,5,5,20627.02,已送达
TRS-04098,ORD-04938,河南洛阳,西宁,铁路,1316.2,4,5,46794.59,已送达
TRS-04099,ORD-04939,福建上杭,温州,公路,762.1,2,2,33308.96,已送达
TRS-04100,ORD-04940,黑龙江多宝山,大连,铁路,929.8,3,4,37991.74,已送达
TRS-04101,ORD-04941,新疆阿勒泰,呼和浩特,铁路,2765.9,6,6,90719.54,已送达
TRS-04102,ORD-04942,贵州贞丰,南宁,铁路,858.0,3,3,34461.06,已送达
TRS-04103,ORD-04943,福建上杭,宁波,水运,689.6,4,4,20081.54,已送达
TRS-04104,ORD-04945,河南洛阳,郑州,公路,136.0,1,1,9191.31,已送达
TRS-04105,ORD-04946,贵州贞丰,成都,公路,630.6,2,3,32939.28,已送达
TRS-04106,ORD-04948,黑龙江多宝山,长春,铁路,542.7,2,2,28338.40,已送达
TRS-04107,ORD-04949,新疆阿勒泰,兰州,铁路,2486.9,6,8,82604.91,延误
TRS-04108,ORD-04950,福建上杭,厦门,公路,216.1,1,1,11691.34,已送达
TRS-04109,ORD-04951,福建上杭,上海,水运,862.7,5,5,20668.19,已送达
TRS-04110,ORD-04952,新疆阿勒泰,北京,铁路,3322.4,7,7,107748.62,已送达
TRS-04111,ORD-04954,福建上杭,广州,水运,1049.8,5,6,29860.61,已送达
TRS-04112,ORD-04955,福建上杭,南京,公路,828.4,3,3,43939.60,已送达
TRS-04113,ORD-04956,黑龙江多宝山,沈阳,铁路,819.5,3,4,28613.98,已送达
TRS-04114,ORD-04957,河南洛阳,西安,铁路,610.2,2,2,19565.39,已送达
TRS-04115,ORD-04958,福建上杭,杭州,公路,888.8,3,3,48552.38,已送达
TRS-04116,ORD-04960,福建上杭,深圳,水运,1013.9,5,5,23003.95,已送达
TRS-04117,ORD-04961,贵州贞丰,重庆,公路,441.9,2,2,22277.00,已送达
TRS-04118,ORD-04962,福建上杭,合肥,铁路,842.1,3,3,34568.66,已送达
TRS-04119,ORD-04963,福建上杭,佛山,水运,1085.9,5,6,28322.72,已送达
TRS-04120,ORD-04965,黑龙江多宝山,哈尔滨,公路,375.0,1,1,15665.55,已送达
TRS-04121,ORD-04966,新疆阿勒泰,石家庄,铁路,3420.8,7,8,88167.19,已送达
TRS-04122,ORD-04967,福建上杭,苏州,公路,923.5,3,3,47447.92,已送达
TRS-04123,ORD-04968,贵州贞丰,昆明,公路,495.3,2,2,24365.98,已送达
TRS-04124,ORD-04969,福建上杭,汕头,水运,594.8,4,4,17803.12,已送达
TRS-04125,ORD-04970,福建上杭,无锡,公路,1028.1,3,3,43666.29,已送达
TRS-04126,ORD-04971,福建上杭,上海,水运,811.8,5,5,24952.31,已送达
TRS-04127,ORD-04973,新疆阿勒泰,天津,铁路,3200.8,7,7,107739.34,已送达
TRS-04128,ORD-04974,贵州贞丰,贵阳,公路,285.8,1,1,11604.22,已送达
TRS-04129,ORD-04976,河南洛阳,银川,铁路,1132.9,4,5,43630.61,已送达
TRS-04130,ORD-04977,福建上杭,温州,公路,725.8,2,2,29911.81,运输中
TRS-04131,ORD-04978,福建上杭,东莞,水运,924.6,5,5,24880.34,已送达
TRS-04132,ORD-04979,新疆阿勒泰,太原,铁路,2664.3,6,7,92215.99,已送达
TRS-04133,ORD-04980,福建上杭,苏州,公路,1030.7,3,3,47355.68,已送达
TRS-04134,ORD-04981,黑龙江多宝山,大连,铁路,1019.0,3,3,38445.55,已送达
TRS-04135,ORD-04982,贵州贞丰,南宁,铁路,779.5,3,4,32586.66,已送达
TRS-04136,ORD-04984,福建上杭,珠海,水运,1099.1,5,5,27007.93,已送达
TRS-04137,ORD-04985,河南洛阳,乌鲁木齐,铁路,2922.2,7,9,78851.08,延误
TRS-04138,ORD-04986,新疆阿勒泰,呼和浩特,铁路,3035.4,6,6,78284.54,已送达
TRS-04139,ORD-04987,福建上杭,上海,公路,850.8,3,3,44429.08,已送达
TRS-04140,ORD-04988,贵州贞丰,成都,公路,616.8,2,2,30236.58,已送达
TRS-04141,ORD-04990,福建上杭,厦门,公路,226.2,1,1,12610.45,已送达
TRS-04142,ORD-04991,福建上杭,杭州,水运,668.8,4,4,18396.56,已送达
TRS-04143,ORD-04992,新疆阿勒泰,北京,铁路,3714.3,7,7,83323.84,已送达
TRS-04144,ORD-04994,福建上杭,广州,水运,1404.7,5,5,30510.12,已送达
TRS-04145,ORD-04995,贵州贞丰,重庆,公路,515.5,2,2,18800.91,已送达
TRS-04146,ORD-04996,黑龙江多宝山,沈阳,铁路,882.6,3,3,28577.02,已送达
TRS-04147,ORD-04997,福建上杭,合肥,公路,992.3,3,3,40073.32,已送达
TRS-04148,ORD-04998,新疆阿勒泰,石家庄,铁路,2911.3,7,8,89074.95,已送达
TRS-04149,ORD-04999,福建上杭,深圳,水运,994.2,5,5,26027.57,已送达
TRS-04150,ORD-05000,贵州贞丰,昆明,公路,499.5,2,2,25707.03,已送达
TRS-04151,ORD-05001,福建上杭,上海,公路,1106.2,3,3,46454.62,已送达
TRS-04152,ORD-05002,福建上杭,广州,铁路,1191.1,4,4,39006.39,已送达
TRS-04153,ORD-05003,新疆阿勒泰,北京,铁路,3768.6,7,8,95117.71,已送达
TRS-04154,ORD-05004,贵州贞丰,成都,公路,638.8,2,2,33015.98,运输中
TRS-04155,ORD-05005,福建上杭,南京,水运,812.4,5,5,22400.42,已送达
TRS-04156,ORD-05006,新疆阿勒泰,兰州,铁路,3195.0,6,7,96088.91,已送达
TRS-04157,ORD-05008,福建上杭,杭州,公路,961.6,3,3,36469.23,已送达
TRS-04158,ORD-05009,黑龙江多宝山,沈阳,铁路,687.4,3,3,27818.82,已送达
TRS-04159,ORD-05010,河南洛阳,北京,公路,776.3,2,3,31354.29,已送达
TRS-04160,ORD-05012,贵州贞丰,重庆,公路,496.8,2,2,19696.07,已送达
TRS-04161,ORD-05013,福建上杭,上海,水运,951.4,5,6,21375.29,已送达
TRS-04162,ORD-05014,新疆阿勒泰,天津,铁路,3569.2,7,9,90537.69,延误
TRS-04163,ORD-05015,河南洛阳,西安,公路,572.4,2,2,23860.25,已送达
TRS-04164,ORD-05016,福建上杭,合肥,公路,871.0,3,3,36006.40,已送达
TRS-04165,ORD-05018,福建上杭,深圳,水运,1296.4,5,5,29344.08,已送达
TRS-04166,ORD-05019,贵州贞丰,昆明,公路,538.1,2,2,27263.44,已送达
TRS-04167,ORD-05021,福建上杭,苏州,公路,935.4,3,4,43494.04,已送达
TRS-04168,ORD-05022,福建上杭,佛山,铁路,1344.2,4,4,34653.46,已送达
TRS-04169,ORD-05023,新疆阿勒泰,银川,铁路,2291.0,5,6,62547.19,已送达
TRS-04170,ORD-05024,福建上杭,无锡,公路,869.9,3,3,47592.66,已送达
TRS-04171,ORD-05025,黑龙江多宝山,长春,铁路,675.2,2,2,27487.83,已送达
TRS-04172,ORD-05026,新疆阿勒泰,石家庄,铁路,3215.4,7,7,87890.91,已送达
TRS-04173,ORD-05028,福建上杭,东莞,水运,964.4,5,5,23019.14,已送达
TRS-04174,ORD-05029,贵州贞丰,武汉,铁路,1203.7,4,5,46447.04,已送达
TRS-04175,ORD-05030,河南洛阳,乌鲁木齐,铁路,3106.2,7,8,92168.82,已送达
TRS-04176,ORD-05031,黑龙江多宝山,哈尔滨,公路,345.8,1,1,15211.14,已送达
TRS-04177,ORD-05033,福建上杭,汕头,公路,630.0,2,2,26877.09,已送达
TRS-04178,ORD-05034,新疆阿勒泰,太原,铁路,3291.2,6,7,81489.67,已送达
TRS-04179,ORD-05035,贵州贞丰,贵阳,公路,256.7,1,1,12633.42,已送达
TRS-04180,ORD-05037,福建上杭,珠海,水运,1024.5,5,5,24856.93,已送达
TRS-04181,ORD-05038,河南洛阳,西宁,铁路,1519.8,4,5,56093.60,已送达
TRS-04182,ORD-05039,福建上杭,温州,公路,631.9,2,2,29736.51,已送达
TRS-04183,ORD-05040,黑龙江多宝山,大连,铁路,798.3,3,4,39881.84,已送达
TRS-04184,ORD-05041,新疆阿勒泰,呼和浩特,铁路,2323.9,6,6,91103.06,已送达
TRS-04185,ORD-05042,贵州贞丰,南宁,铁路,891.0,3,3,29133.54,已送达
TRS-04186,ORD-05043,福建上杭,宁波,水运,814.7,4,4,21967.16,已送达
TRS-04187,ORD-05045,河南洛阳,郑州,公路,128.6,1,1,8327.24,已送达
TRS-04188,ORD-05046,贵州贞丰,成都,公路,614.7,2,3,32441.25,已送达
TRS-04189,ORD-05048,黑龙江多宝山,长春,铁路,567.9,2,2,27529.08,已送达
TRS-04190,ORD-05049,新疆阿勒泰,兰州,铁路,2463.7,6,8,82585.97,延误
TRS-04191,ORD-05050,福建上杭,厦门,公路,266.0,1,1,13930.72,已送达
TRS-04192,ORD-05051,福建上杭,上海,水运,859.6,5,5,24098.54,已送达
TRS-04193,ORD-05052,新疆阿勒泰,北京,铁路,3571.8,7,7,90578.22,已送达
TRS-04194,ORD-05054,福建上杭,广州,水运,1387.4,5,6,24157.48,已送达
TRS-04195,ORD-05055,福建上杭,南京,公路,820.4,3,3,45279.40,已送达
TRS-04196,ORD-05056,黑龙江多宝山,沈阳,铁路,730.6,3,4,37286.91,已送达
TRS-04197,ORD-05057,河南洛阳,西安,铁路,561.5,2,2,19584.99,已送达
TRS-04198,ORD-05058,福建上杭,杭州,公路,793.2,3,3,43797.01,已送达
TRS-04199,ORD-05060,福建上杭,深圳,水运,965.2,5,5,22191.33,已送达
TRS-04200,ORD-05061,贵州贞丰,重庆,公路,470.3,2,2,22396.79,已送达
TRS-04201,ORD-05062,福建上杭,合肥,铁路,810.9,3,3,37039.21,已送达
TRS-04202,ORD-05063,福建上杭,佛山,水运,1304.4,5,6,25624.15,已送达
TRS-04203,ORD-05065,黑龙江多宝山,哈尔滨,公路,307.2,1,1,17656.93,已送达
TRS-04204,ORD-05066,新疆阿勒泰,石家庄,铁路,3298.0,7,8,88813.86,已送达
TRS-04205,ORD-05067,福建上杭,苏州,公路,1087.7,3,3,44103.34,已送达
TRS-04206,ORD-05068,贵州贞丰,昆明,公路,554.8,2,2,28272.45,已送达
TRS-04207,ORD-05069,福建上杭,汕头,水运,721.2,4,4,16229.61,已送达
TRS-04208,ORD-05070,福建上杭,无锡,公路,1073.7,3,3,45716.74,已送达
TRS-04209,ORD-05071,福建上杭,上海,水运,934.8,5,5,23392.14,已送达
TRS-04210,ORD-05073,新疆阿勒泰,天津,铁路,3124.4,7,7,106992.28,已送达
TRS-04211,ORD-05074,贵州贞丰,贵阳,公路,299.6,1,1,13792.91,已送达
TRS-04212,ORD-05076,河南洛阳,银川,铁路,1194.7,4,5,53649.41,已送达
TRS-04213,ORD-05077,福建上杭,温州,公路,602.5,2,2,31106.14,运输中
TRS-04214,ORD-05078,福建上杭,东莞,水运,1112.7,5,5,21757.49,已送达
TRS-04215,ORD-05079,新疆阿勒泰,太原,铁路,2784.1,6,7,94030.82,已送达
TRS-04216,ORD-05080,福建上杭,苏州,公路,859.7,3,3,38667.15,已送达
TRS-04217,ORD-05081,黑龙江多宝山,大连,铁路,938.7,3,3,31425.66,已送达
TRS-04218,ORD-05082,贵州贞丰,南宁,铁路,749.0,3,4,34488.51,已送达
TRS-04219,ORD-05084,福建上杭,珠海,水运,1073.9,5,5,25458.82,已送达
TRS-04220,ORD-05085,河南洛阳,乌鲁木齐,铁路,3470.6,7,9,95081.54,延误
TRS-04221,ORD-05086,新疆阿勒泰,呼和浩特,铁路,2915.2,6,6,79177.72,已送达
TRS-04222,ORD-05087,福建上杭,上海,公路,990.1,3,3,44489.97,已送达
TRS-04223,ORD-05088,贵州贞丰,成都,公路,562.0,2,2,25467.82,已送达
TRS-04224,ORD-05090,福建上杭,厦门,公路,285.4,1,1,13765.58,已送达
TRS-04225,ORD-05091,福建上杭,杭州,水运,678.3,4,4,21814.70,已送达
TRS-04226,ORD-05092,新疆阿勒泰,北京,铁路,3425.7,7,7,86161.01,已送达
TRS-04227,ORD-05094,福建上杭,广州,水运,1137.7,5,5,25972.15,已送达
TRS-04228,ORD-05095,贵州贞丰,重庆,公路,477.9,2,2,23869.12,已送达
TRS-04229,ORD-05096,黑龙江多宝山,沈阳,铁路,876.5,3,3,33893.98,已送达
TRS-04230,ORD-05097,福建上杭,合肥,公路,1004.5,3,3,40444.24,已送达
TRS-04231,ORD-05098,新疆阿勒泰,石家庄,铁路,3443.0,7,8,102114.57,已送达
TRS-04232,ORD-05099,福建上杭,深圳,水运,1076.7,5,5,28539.70,已送达
TRS-04233,ORD-05100,贵州贞丰,昆明,公路,544.7,2,2,24082.84,已送达
TRS-04234,ORD-05101,福建上杭,上海,公路,1024.2,3,3,43209.90,已送达
TRS-04235,ORD-05102,福建上杭,广州,铁路,1032.4,4,4,43913.29,已送达
TRS-04236,ORD-05103,新疆阿勒泰,北京,铁路,3451.6,7,8,107328.53,已送达
TRS-04237,ORD-05104,贵州贞丰,成都,公路,665.0,2,2,25691.43,运输中
TRS-04238,ORD-05105,福建上杭,南京,水运,891.6,5,5,23276.70,已送达
TRS-04239,ORD-05106,新疆阿勒泰,兰州,铁路,2891.2,6,7,77712.47,已送达
TRS-04240,ORD-05108,福建上杭,杭州,公路,1083.7,3,3,47788.69,已送达
TRS-04241,ORD-05109,黑龙江多宝山,沈阳,铁路,839.7,3,3,30751.33,已送达
TRS-04242,ORD-05110,河南洛阳,北京,公路,848.2,2,3,30660.14,已送达
TRS-04243,ORD-05112,贵州贞丰,重庆,公路,555.3,2,2,25789.39,已送达
TRS-04244,ORD-05113,福建上杭,上海,水运,795.4,5,6,19617.15,已送达
TRS-04245,ORD-05114,新疆阿勒泰,天津,铁路,3615.9,7,9,105003.37,延误
TRS-04246,ORD-05115,河南洛阳,西安,公路,519.8,2,2,22814.02,已送达
TRS-04247,ORD-05116,福建上杭,合肥,公路,969.3,3,3,36271.72,已送达
TRS-04248,ORD-05118,福建上杭,深圳,水运,1240.3,5,5,26049.85,已送达
TRS-04249,ORD-05119,贵州贞丰,昆明,公路,487.4,2,2,27394.72,已送达
TRS-04250,ORD-05121,福建上杭,苏州,公路,933.7,3,4,49056.66,已送达
TRS-04251,ORD-05122,福建上杭,佛山,铁路,1193.4,4,4,35937.68,已送达
TRS-04252,ORD-05123,新疆阿勒泰,银川,铁路,2247.4,5,6,72029.81,已送达
TRS-04253,ORD-05124,福建上杭,无锡,公路,1005.5,3,3,50398.02,已送达
TRS-04254,ORD-05125,黑龙江多宝山,长春,铁路,659.5,2,2,25751.20,已送达
TRS-04255,ORD-05126,新疆阿勒泰,石家庄,铁路,3173.3,7,7,84712.22,已送达
TRS-04256,ORD-05128,福建上杭,东莞,水运,927.5,5,5,20743.73,已送达
TRS-04257,ORD-05129,贵州贞丰,武汉,铁路,935.1,4,5,41181.63,已送达
TRS-04258,ORD-05130,河南洛阳,乌鲁木齐,铁路,3247.2,7,8,82385.25,已送达
TRS-04259,ORD-05131,黑龙江多宝山,哈尔滨,公路,392.7,1,1,15564.08,已送达
TRS-04260,ORD-05133,福建上杭,汕头,公路,683.4,2,2,34661.46,已送达
TRS-04261,ORD-05134,新疆阿勒泰,太原,铁路,3105.5,6,7,98030.75,已送达
TRS-04262,ORD-05135,贵州贞丰,贵阳,公路,299.7,1,1,13111.39,已送达
TRS-04263,ORD-05137,福建上杭,珠海,水运,991.7,5,5,20285.47,已送达
TRS-04264,ORD-05138,河南洛阳,西宁,铁路,1278.4,4,5,47676.62,已送达
TRS-04265,ORD-05139,福建上杭,温州,公路,609.8,2,2,36639.58,已送达
TRS-04266,ORD-05140,黑龙江多宝山,大连,铁路,809.9,3,4,37419.12,已送达
TRS-04267,ORD-05141,新疆阿勒泰,呼和浩特,铁路,2706.4,6,6,70451.86,已送达
TRS-04268,ORD-05142,贵州贞丰,南宁,铁路,844.3,3,3,27907.52,已送达
TRS-04269,ORD-05143,福建上杭,宁波,水运,872.3,4,4,21244.46,已送达
TRS-04270,ORD-05145,河南洛阳,郑州,公路,161.5,1,1,9216.13,已送达
TRS-04271,ORD-05146,贵州贞丰,成都,公路,652.7,2,3,30719.84,已送达
TRS-04272,ORD-05148,黑龙江多宝山,长春,铁路,689.3,2,2,25977.25,已送达
TRS-04273,ORD-05149,新疆阿勒泰,兰州,铁路,3293.9,6,8,92871.48,延误
TRS-04274,ORD-05150,福建上杭,厦门,公路,283.4,1,1,12666.29,已送达
TRS-04275,ORD-05151,福建上杭,上海,水运,856.3,5,5,22455.60,已送达
TRS-04276,ORD-05152,新疆阿勒泰,北京,铁路,3410.0,7,7,99027.05,已送达
TRS-04277,ORD-05154,福建上杭,广州,水运,1127.4,5,6,25057.53,已送达
TRS-04278,ORD-05155,福建上杭,南京,公路,998.1,3,3,46386.88,已送达
TRS-04279,ORD-05156,黑龙江多宝山,沈阳,铁路,918.8,3,4,35961.63,已送达
TRS-04280,ORD-05157,河南洛阳,西安,铁路,571.2,2,2,22087.52,已送达
TRS-04281,ORD-05158,福建上杭,杭州,公路,822.7,3,3,48643.85,已送达
TRS-04282,ORD-05160,福建上杭,深圳,水运,978.3,5,5,22091.50,已送达
TRS-04283,ORD-05161,贵州贞丰,重庆,公路,554.9,2,2,24552.29,已送达
TRS-04284,ORD-05162,福建上杭,合肥,铁路,809.7,3,3,30505.37,已送达
TRS-04285,ORD-05163,福建上杭,佛山,水运,1164.5,5,6,28311.17,已送达
TRS-04286,ORD-05165,黑龙江多宝山,哈尔滨,公路,345.7,1,1,16187.28,已送达
TRS-04287,ORD-05166,新疆阿勒泰,石家庄,铁路,3851.9,7,8,92192.92,已送达
TRS-04288,ORD-05167,福建上杭,苏州,公路,992.2,3,3,43522.97,已送达
TRS-04289,ORD-05168,贵州贞丰,昆明,公路,536.7,2,2,23763.66,已送达
TRS-04290,ORD-05169,福建上杭,汕头,水运,717.2,4,4,15473.45,已送达
TRS-04291,ORD-05170,福建上杭,无锡,公路,899.7,3,3,38078.26,已送达
TRS-04292,ORD-05171,福建上杭,上海,水运,840.7,5,5,19471.01,已送达
TRS-04293,ORD-05173,新疆阿勒泰,天津,铁路,3655.8,7,7,90618.54,已送达
TRS-04294,ORD-05174,贵州贞丰,贵阳,公路,317.6,1,1,13244.45,已送达
TRS-04295,ORD-05176,河南洛阳,银川,铁路,1319.3,4,5,47530.42,已送达
TRS-04296,ORD-05177,福建上杭,温州,公路,657.6,2,2,33580.35,运输中
TRS-04297,ORD-05178,福建上杭,东莞,水运,954.4,5,5,20725.51,已送达
TRS-04298,ORD-05179,新疆阿勒泰,太原,铁路,2897.7,6,7,84984.70,已送达
TRS-04299,ORD-05180,福建上杭,苏州,公路,984.8,3,3,36568.45,已送达
TRS-04300,ORD-05181,黑龙江多宝山,大连,铁路,976.4,3,3,38314.87,已送达
TRS-04301,ORD-05182,贵州贞丰,南宁,铁路,881.0,3,4,29750.24,已送达
TRS-04302,ORD-05184,福建上杭,珠海,水运,1153.4,5,5,22610.29,已送达
TRS-04303,ORD-05185,河南洛阳,乌鲁木齐,铁路,3258.7,7,9,95758.17,延误
TRS-04304,ORD-05186,新疆阿勒泰,呼和浩特,铁路,3053.1,6,6,70588.28,已送达
TRS-04305,ORD-05187,福建上杭,上海,公路,878.1,3,3,43481.65,已送达
TRS-04306,ORD-05188,贵州贞丰,成都,公路,652.4,2,2,30190.38,已送达
TRS-04307,ORD-05190,福建上杭,厦门,公路,246.8,1,1,13560.06,已送达
TRS-04308,ORD-05191,福建上杭,杭州,水运,809.9,4,4,18419.00,已送达
TRS-04309,ORD-05192,新疆阿勒泰,北京,铁路,3678.0,7,7,81323.71,已送达
TRS-04310,ORD-05194,福建上杭,广州,水运,1103.8,5,5,29533.71,已送达
TRS-04311,ORD-05195,贵州贞丰,重庆,公路,421.0,2,2,24003.43,已送达
TRS-04312,ORD-05196,黑龙江多宝山,沈阳,铁路,938.8,3,3,30978.37,已送达
TRS-04313,ORD-05197,福建上杭,合肥,公路,752.0,3,3,36886.84,已送达
TRS-04314,ORD-05198,新疆阿勒泰,石家庄,铁路,3036.3,7,8,103447.38,已送达
TRS-04315,ORD-05199,福建上杭,深圳,水运,1102.0,5,5,26408.72,已送达
TRS-04316,ORD-05200,贵州贞丰,昆明,公路,542.2,2,2,26532.43,已送达
TRS-04317,ORD-05201,福建上杭,上海,公路,1101.6,3,3,46225.93,已送达
TRS-04318,ORD-05202,福建上杭,广州,铁路,1411.6,4,4,44070.04,已送达
TRS-04319,ORD-05203,新疆阿勒泰,北京,铁路,3613.1,7,8,99688.54,已送达
TRS-04320,ORD-05204,贵州贞丰,成都,公路,667.2,2,2,27976.48,运输中
TRS-04321,ORD-05205,福建上杭,南京,水运,851.1,5,5,22062.11,已送达
TRS-04322,ORD-05206,新疆阿勒泰,兰州,铁路,3301.6,6,7,86038.83,已送达
TRS-04323,ORD-05208,福建上杭,杭州,公路,936.7,3,3,35950.87,已送达
TRS-04324,ORD-05209,黑龙江多宝山,沈阳,铁路,937.5,3,3,30431.36,已送达
TRS-04325,ORD-05210,河南洛阳,北京,公路,651.2,2,3,30437.22,已送达
TRS-04326,ORD-05212,贵州贞丰,重庆,公路,417.3,2,2,24881.16,已送达
TRS-04327,ORD-05213,福建上杭,上海,水运,761.5,5,6,19935.24,已送达
TRS-04328,ORD-05214,新疆阿勒泰,天津,铁路,3223.0,7,9,89819.74,延误
TRS-04329,ORD-05215,河南洛阳,西安,公路,529.3,2,2,25480.68,已送达
TRS-04330,ORD-05216,福建上杭,合肥,公路,813.0,3,3,42508.72,已送达
TRS-04331,ORD-05218,福建上杭,深圳,水运,1093.6,5,5,22593.92,已送达
TRS-04332,ORD-05219,贵州贞丰,昆明,公路,504.1,2,2,26640.54,已送达
TRS-04333,ORD-05221,福建上杭,苏州,公路,1115.1,3,4,47730.98,已送达
TRS-04334,ORD-05222,福建上杭,佛山,铁路,1205.9,4,4,40971.24,已送达
TRS-04335,ORD-05223,新疆阿勒泰,银川,铁路,2174.7,5,6,82586.38,已送达
TRS-04336,ORD-05224,福建上杭,无锡,公路,924.1,3,3,42850.36,已送达
TRS-04337,ORD-05225,黑龙江多宝山,长春,铁路,521.2,2,2,24225.77,已送达
TRS-04338,ORD-05226,新疆阿勒泰,石家庄,铁路,3763.1,7,7,88516.33,已送达
TRS-04339,ORD-05228,福建上杭,东莞,水运,1154.5,5,5,26613.24,已送达
TRS-04340,ORD-05229,贵州贞丰,武汉,铁路,1050.9,4,5,43223.21,已送达
TRS-04341,ORD-05230,河南洛阳,乌鲁木齐,铁路,3069.2,7,8,77457.16,已送达
TRS-04342,ORD-05231,黑龙江多宝山,哈尔滨,公路,387.1,1,1,15483.39,已送达
TRS-04343,ORD-05233,福建上杭,汕头,公路,680.8,2,2,26657.31,已送达
TRS-04344,ORD-05234,新疆阿勒泰,太原,铁路,3143.6,6,7,79251.28,已送达
TRS-04345,ORD-05235,贵州贞丰,贵阳,公路,250.9,1,1,10351.67,已送达
TRS-04346,ORD-05237,福建上杭,珠海,水运,1035.4,5,5,25450.47,已送达
TRS-04347,ORD-05238,河南洛阳,西宁,铁路,1473.9,4,5,56961.89,已送达
TRS-04348,ORD-05239,福建上杭,温州,公路,734.9,2,2,31453.57,已送达
TRS-04349,ORD-05240,黑龙江多宝山,大连,铁路,970.9,3,4,42417.04,已送达
TRS-04350,ORD-05241,新疆阿勒泰,呼和浩特,铁路,2416.1,6,6,69126.25,已送达
TRS-04351,ORD-05242,贵州贞丰,南宁,铁路,886.3,3,3,33258.27,已送达
TRS-04352,ORD-05243,福建上杭,宁波,水运,876.0,4,4,22390.88,已送达
TRS-04353,ORD-05245,河南洛阳,郑州,公路,136.6,1,1,7790.26,已送达
TRS-04354,ORD-05246,贵州贞丰,成都,公路,713.9,2,3,30665.32,已送达
TRS-04355,ORD-05248,黑龙江多宝山,长春,铁路,624.5,2,2,25662.93,已送达
TRS-04356,ORD-05249,新疆阿勒泰,兰州,铁路,3244.1,6,8,93913.29,延误
TRS-04357,ORD-05250,福建上杭,厦门,公路,275.3,1,1,10600.36,已送达
TRS-04358,ORD-05251,福建上杭,上海,水运,856.1,5,5,20072.14,已送达
TRS-04359,ORD-05252,新疆阿勒泰,北京,铁路,4063.1,7,7,92139.46,已送达
