record_id,record_date,warehouse_id,warehouse_location,product_category,stock_quantity_tons,min_stock_tons,max_capacity_tons
INV-02184,2029-01-15,WH-05,河南洛阳,钼精矿,229.1,80.0,600.0
INV-02185,2029-04-15,WH-01,福建上杭,金矿石,535.6,200.0,2000.0
INV-02186,2029-04-15,WH-01,福建上杭,铜精矿,844.8,300.0,3000.0
INV-02187,2029-04-15,WH-01,福建上杭,银精矿,70.9,50.0,500.0
INV-02188,2029-04-15,WH-02,新疆阿勒泰,金矿石,436.3,150.0,1500.0
INV-02189,2029-04-15,WH-02,新疆阿勒泰,铜精矿,870.2,250.0,2500.0
INV-02190,2029-04-15,WH-02,新疆阿勒泰,锌精矿,1294.1,400.0,4000.0
INV-02191,2029-04-15,WH-03,黑龙江多宝山,铜精矿,631.2,200.0,2000.0
INV-02192,2029-04-15,WH-03,黑龙江多宝山,钼精矿,85.8,100.0,800.0
INV-02193,2029-04-15,WH-04,贵州贞丰,金矿石,287.0,100.0,1000.0
INV-02194,2029-04-15,WH-04,贵州贞丰,锌精矿,660.4,300.0,2500.0
INV-02195,2029-04-15,WH-05,河南洛阳,银精矿,44.4,40.0,400.0
INV-02196,2029-04-15,WH-05,河南洛阳,钼精矿,155.8,80.0,600.0
INV-02197,2029-07-15,WH-01,福建上杭,金矿石,795.6,200.0,2000.0
INV-02198,2029-07-15,WH-01,福建上杭,铜精矿,1343.7,300.0,3000.0
INV-02199,2029-07-15,WH-01,福建上杭,银精矿,102.3,50.0,500.0
INV-02200,2029-07-15,WH-02,新疆阿勒泰,金矿石,526.0,150.0,1500.0
INV-02201,2029-07-15,WH-02,新疆阿勒泰,铜精矿,995.1,250.0,2500.0
INV-02202,2029-07-15,WH-02,新疆阿勒泰,锌精矿,1696.5,400.0,4000.0
INV-02203,2029-07-15,WH-03,黑龙江多宝山,铜精矿,751.5,200.0,2000.0
INV-02204,2029-07-15,WH-03,黑龙江多宝山,钼精矿,279.4,100.0,800.0
INV-02205,2029-07-15,WH-04,贵州贞丰,金矿石,536.6,100.0,1000.0
INV-02206,2029-07-15,WH-04,贵州贞丰,锌精矿,1100.2,300.0,2500.0
INV-02207,2029-07-15,WH-05,河南洛阳,银精矿,85.0,40.0,400.0
INV-02208,2029-07-15,WH-05,河南洛阳,钼精矿,344.8,80.0,600.0
INV-02209,2028-11-15,WH-01,福建上杭,金矿石,837.1,200.0,2000.0
INV-02210,2028-11-15,WH-01,福建上杭,铜精矿,1116.5,300.0,3000.0
INV-02211,2028-11-15,WH-01,福建上杭,银精矿,107.2,50.0,500.0
INV-02212,2028-11-15,WH-02,新疆阿勒泰,金矿石,545.6,150.0,1500.0
INV-02213,2028-11-15,WH-02,新疆阿勒泰,铜精矿,991.4,250.0,2500.0
INV-02214,2028-11-15,WH-02,新疆阿勒泰,锌精矿,1688.4,400.0,4000.0
INV-02215,2028-11-15,WH-03,黑龙江多宝山,铜精矿,755.9,200.0,2000.0
INV-02216,2028-11-15,WH-03,黑龙江多宝山,钼精矿,339.6,100.0,800.0
INV-02217,2028-11-15,WH-04,贵州贞丰,金矿石,438.1,100.0,1000.0
INV-02218,2028-11-15,WH-04,贵州贞丰,锌精矿,1271.2,300.0,2500.0
INV-02219,2028-11-15,WH-05,河南洛阳,银精矿,103.7,40.0,400.0
INV-02220,2028-11-15,WH-05,河南洛阳,钼精矿,251.6,80.0,600.0
INV-02221,2029-02-15,WH-01,福建上杭,金矿石,801.7,200.0,2000.0
INV-02222,2029-02-15,WH-01,福建上杭,铜精矿,1051.9,300.0,3000.0
INV-02223,2029-02-15,WH-01,福建上杭,银精矿,91.4,50.0,500.0
INV-02224,2029-02-15,WH-02,新疆阿勒泰,金矿石,489.4,150.0,1500.0
INV-02225,2029-02-15,WH-02,新疆阿勒泰,铜精矿,942.7,250.0,2500.0
INV-02226,2029-02-15,WH-02,新疆阿勒泰,锌精矿,1329.2,400.0,4000.0
INV-02227,2029-02-15,WH-03,黑龙江多宝山,铜精矿,721.9,200.0,2000.0
INV-02228,2029-02-15,WH-03,黑龙江多宝山,钼精矿,188.8,100.0,800.0
INV-02229,2029-02-15,WH-04,贵州贞丰,金矿石,308.9,100.0,1000.0
INV-02230,2029-02-15,WH-04,贵州贞丰,锌精矿,870.5,300.0,2500.0
INV-02231,2029-02-15,WH-05,河南洛阳,银精矿,36.4,40.0,400.0
INV-02232,2029-02-15,WH-05,河南洛阳,钼精矿,216.8,80.0,600.0
INV-02233,2029-05-15,WH-01,福建上杭,金矿石,540.1,200.0,2000.0
INV-02234,2029-05-15,WH-01,福建上杭,铜精矿,839.1,300.0,3000.0
INV-02235,2029-05-15,WH-01,福建上杭,银精矿,71.7,50.0,500.0
INV-02236,2029-05-15,WH-02,新疆阿勒泰,金矿石,333.2,150.0,1500.0
INV-02237,2029-05-15,WH-02,新疆阿勒泰,铜精矿,794.2,250.0,2500.0
INV-02238,2029-05-15,WH-02,新疆阿勒泰,锌精矿,1187.5,400.0,4000.0
INV-02239,2029-05-15,WH-03,黑龙江多宝山,铜精矿,594.2,200.0,2000.0
INV-02240,2029-05-15,WH-03,黑龙江多宝山,钼精矿,85.7,100.0,800.0
INV-02241,2029-05-15,WH-04,贵州贞丰,金矿石,244.3,100.0,1000.0
INV-02242,2029-05-15,WH-04,贵州贞丰,锌精矿,694.3,300.0,2500.0
INV-02243,2029-05-15,WH-05,河南洛阳,银精矿,49.5,40.0,400.0
INV-02244,2029-05-15,WH-05,河南洛阳,钼精矿,149.7,80.0,600.0
INV-02245,2029-08-15,WH-01,福建上杭,金矿石,876.5,200.0,2000.0
INV-02246,2029-08-15,WH-01,福建上杭,铜精矿,1241.3,300.0,3000.0
INV-02247,2029-08-15,WH-01,福建上杭,银精矿,117.4,50.0,500.0
INV-02248,2029-08-15,WH-02,新疆阿勒泰,金矿石,585.3,150.0,1500.0
INV-02249,2029-08-15,WH-02,新疆阿勒泰,铜精矿,1038.8,250.0,2500.0
INV-02250,2029-08-15,WH-02,新疆阿勒泰,锌精矿,1455.5,400.0,4000.0
INV-02251,2029-08-15,WH-03,黑龙江多宝山,铜精矿,636.4,200.0,2000.0
INV-02252,2029-08-15,WH-03,黑龙江多宝山,钼精矿,255.7,100.0,800.0
INV-02253,2029-08-15,WH-04,贵州贞丰,金矿石,551.2,100.0,1000.0
INV-02254,2029-08-15,WH-04,贵州贞丰,锌精矿,903.1,300.0,2500.0
INV-02255,2029-08-15,WH-05,河南洛阳,银精矿,84.3,40.0,400.0
INV-02256,2029-08-15,WH-05,河南洛阳,钼精矿,273.4,80.0,600.0
INV-02257,2028-12-15,WH-01,福建上杭,金矿石,988.7,200.0,2000.0
INV-02258,2028-12-15,WH-01,福建上杭,铜精矿,1275.4,300.0,3000.0
INV-02259,2028-12-15,WH-01,福建上杭,银精矿,128.6,50.0,500.0
INV-02260,2028-12-15,WH-02,新疆阿勒泰,金矿石,670.3,150.0,1500.0
INV-02261,2028-12-15,WH-02,新疆阿勒泰,铜精矿,1101.9,250.0,2500.0
INV-02262,2028-12-15,WH-02,新疆阿勒泰,锌精矿,1688.5,400.0,4000.0
INV-02263,2028-12-15,WH-03,黑龙江多宝山,铜精矿,883.2,200.0,2000.0
INV-02264,2028-12-15,WH-03,黑龙江多宝山,钼精矿,325.5,100.0,800.0
INV-02265,2028-12-15,WH-04,贵州贞丰,金矿石,394.4,100.0,1000.0
INV-02266,2028-12-15,WH-04,贵州贞丰,锌精矿,1285.5,300.0,2500.0
INV-02267,2028-12-15,WH-05,河南洛阳,银精矿,90.2,40.0,400.0
INV-02268,2028-12-15,WH-05,河南洛阳,钼精矿,297.1,80.0,600.0
INV-02269,2029-03-15,WH-01,福建上杭,金矿石,746.0,200.0,2000.0
INV-02270,2029-03-15,WH-01,福建上杭,铜精矿,1091.9,300.0,3000.0
INV-02271,2029-03-15,WH-01,福建上杭,银精矿,73.7,50.0,500.0
INV-02272,2029-03-15,WH-02,新疆阿勒泰,金矿石,561.6,150.0,1500.0
INV-02273,2029-03-15,WH-02,新疆阿勒泰,铜精矿,1176.7,250.0,2500.0
INV-02274,2029-03-15,WH-02,新疆阿勒泰,锌精矿,1567.3,400.0,4000.0
INV-02275,2029-03-15,WH-03,黑龙江多宝山,铜精矿,623.6,200.0,2000.0
INV-02276,2029-03-15,WH-03,黑龙江多宝山,钼精矿,168.9,100.0,800.0
INV-02277,2029-03-15,WH-04,贵州贞丰,金矿石,355.7,100.0,1000.0
INV-02278,2029-03-15,WH-04,贵州贞丰,锌精矿,1014.4,300.0,2500.0
INV-02279,2029-03-15,WH-05,河南洛阳,银精矿,41.4,40.0,400.0
INV-02280,2029-03-15,WH-05,河南洛阳,钼精矿,240.7,80.0,600.0
INV-02281,2029-06-15,WH-01,福建上杭,金矿石,615.7,200.0,2000.0
INV-02282,2029-06-15,WH-01,福建上杭,铜精矿,938.6,300.0,3000.0
INV-02283,2029-06-15,WH-01,福建上杭,银精矿,64.8,50.0,500.0
INV-02284,2029-06-15,WH-02,新疆阿勒泰,金矿石,327.3,150.0,1500.0
INV-02285,2029-06-15,WH-02,新疆阿勒泰,铜精矿,833.2,250.0,2500.0
INV-02286,2029-06-15,WH-02,新疆阿勒泰,锌精矿,1179.8,400.0,4000.0
INV-02287,2029-06-15,WH-03,黑龙江多宝山,铜精矿,568.1,200.0,2000.0
INV-02288,2029-06-15,WH-03,黑龙江多宝山,钼精矿,90.7,100.0,800.0
INV-02289,2029-06-15,WH-04,贵州贞丰,金矿石,243.6,100.0,1000.0
INV-02290,2029-06-15,WH-04,贵州贞丰,锌精矿,841.9,300.0,2500.0
INV-02291,2029-06-15,WH-05,河南洛阳,银精矿,38.1,40.0,400.0
INV-02292,2029-06-15,WH-05,河南洛阳,钼精矿,165.4,80.0,600.0
INV-02293,2029-09-15,WH-01,福建上杭,金矿石,1023.8,200.0,2000.0
INV-02294,2029-09-15,WH-01,福建上杭,铜精矿,1525.2,300.0,3000.0
INV-02295,2029-09-15,WH-01,福建上杭,银精矿,100.1,50.0,500.0
INV-02296,2029-09-15,WH-02,新疆阿勒泰,金矿石,543.5,150.0,1500.0
INV-02297,2029-09-15,WH-02,新疆阿勒泰,铜精矿,1204.0,250.0,2500.0
INV-02298,2029-09-15,WH-02,新疆阿勒泰,锌精矿,1719.2,400.0,4000.0
INV-02299,2029-09-15,WH-03,黑龙江多宝山,铜精矿,733.0,200.0,2000.0
INV-02300,2029-09-15,WH-03,黑龙江多宝山,钼精矿,253.5,100.0,800.0
INV-02301,2029-09-15,WH-04,贵州贞丰,金矿石,439.0,100.0,1000.0
INV-02302,2029-09-15,WH-04,贵州贞丰,锌精矿,1056.2,300.0,2500.0
INV-02303,2029-09-15,WH-05,河南洛阳,银精矿,78.6,40.0,400.0
INV-02304,2029-09-15,WH-05,河南洛阳,钼精矿,272.0,80.0,600.0
INV-02305,2029-01-15,WH-01,福建上杭,金矿石,794.6,200.0,2000.0
INV-02306,2029-01-15,WH-01,福建上杭,铜精矿,1024.8,300.0,3000.0
INV-02307,2029-01-15,WH-01,福建上杭,银精矿,124.1,50.0,500.0
INV-02308,2029-01-15,WH-02,新疆阿勒泰,金矿石,589.0,150.0,1500.0
INV-02309,2029-01-15,WH-02,新疆阿勒泰,铜精矿,837.8,250.0,2500.0
INV-02310,2029-01-15,WH-02,新疆阿勒泰,锌精矿,1947.5,400.0,4000.0
INV-02311,2029-01-15,WH-03,黑龙江多宝山,铜精矿,784.2,200.0,2000.0
INV-02312,2029-01-15,WH-03,黑龙江多宝山,钼精矿,312.3,100.0,800.0
INV-02313,2029-01-15,WH-04,贵州贞丰,金矿石,476.8,100.0,1000.0
INV-02314,2029-01-15,WH-04,贵州贞丰,锌精矿,993.1,300.0,2500.0
INV-02315,2029-01-15,WH-05,河南洛阳,银精矿,106.8,40.0,400.0
INV-02316,2029-01-15,WH-05,河南洛阳,钼精矿,239.8,80.0,600.0
INV-02317,2029-04-15,WH-01,福建上杭,金矿石,635.2,200.0,2000.0
INV-02318,2029-04-15,WH-01,福建上杭,铜精矿,936.9,300.0,3000.0
INV-02319,2029-04-15,WH-01,福建上杭,银精矿,86.8,50.0,500.0
INV-02320,2029-04-15,WH-02,新疆阿勒泰,金矿石,445.7,150.0,1500.0
INV-02321,2029-04-15,WH-02,新疆阿勒泰,铜精矿,1294.9,250.0,2500.0
INV-02322,2029-04-15,WH-02,新疆阿勒泰,锌精矿,1469.4,400.0,4000.0
INV-02323,2029-04-15,WH-03,黑龙江多宝山,铜精矿,722.0,200.0,2000.0
INV-02324,2029-04-15,WH-03,黑龙江多宝山,钼精矿,199.3,100.0,800.0
INV-02325,2029-04-15,WH-04,贵州贞丰,金矿石,403.8,100.0,1000.0
INV-02326,2029-04-15,WH-04,贵州贞丰,锌精矿,969.5,300.0,2500.0
INV-02327,2029-04-15,WH-05,河南洛阳,银精矿,34.6,40.0,400.0
INV-02328,2029-04-15,WH-05,河南洛阳,钼精矿,257.1,80.0,600.0
INV-02329,2029-07-15,WH-01,福建上杭,金矿石,557.1,200.0,2000.0
INV-02330,2029-07-15,WH-01,福建上杭,铜精矿,893.9,300.0,3000.0
INV-02331,2029-07-15,WH-01,福建上杭,银精矿,64.6,50.0,500.0
INV-02332,2029-07-15,WH-02,新疆阿勒泰,金矿石,417.5,150.0,1500.0
INV-02333,2029-07-15,WH-02,新疆阿勒泰,铜精矿,1006.4,250.0,2500.0
INV-02334,2029-07-15,WH-02,新疆阿勒泰,锌精矿,1201.5,400.0,4000.0
INV-02335,2029-07-15,WH-03,黑龙江多宝山,铜精矿,546.7,200.0,2000.0
INV-02336,2029-07-15,WH-03,黑龙江多宝山,钼精矿,91.9,100.0,800.0
INV-02337,2029-07-15,WH-04,贵州贞丰,金矿石,278.9,100.0,1000.0
INV-02338,2029-07-15,WH-04,贵州贞丰,锌精矿,723.2,300.0,2500.0
INV-02339,2029-07-15,WH-05,河南洛阳,银精矿,41.3,40.0,400.0
INV-02340,2029-07-15,WH-05,河南洛阳,钼精矿,167.4,80.0,600.0
INV-02341,2029-10-15,WH-01,福建上杭,金矿石,1033.8,200.0,2000.0
INV-02342,2029-10-15,WH-01,福建上杭,铜精矿,1203.3,300.0,3000.0
INV-02343,2029-10-15,WH-01,福建上杭,银精矿,110.8,50.0,500.0
INV-02344,2029-10-15,WH-02,新疆阿勒泰,金矿石,561.6,150.0,1500.0
INV-02345,2029-10-15,WH-02,新疆阿勒泰,铜精矿,1173.0,250.0,2500.0
INV-02346,2029-10-15,WH-02,新疆阿勒泰,锌精矿,1629.9,400.0,4000.0
INV-02347,2029-10-15,WH-03,黑龙江多宝山,铜精矿,767.3,200.0,2000.0
INV-02348,2029-10-15,WH-03,黑龙江多宝山,钼精矿,222.0,100.0,800.0
INV-02349,2029-10-15,WH-04,贵州贞丰,金矿石,542.6,100.0,1000.0
INV-02350,2029-10-15,WH-04,贵州贞丰,锌精矿,966.1,300.0,2500.0
INV-02351,2029-10-15,WH-05,河南洛阳,银精矿,63.9,40.0,400.0
INV-02352,2029-10-15,WH-05,河南洛阳,钼精矿,308.0,80.0,600.0
INV-02353,2029-02-15,WH-01,福建上杭,金矿石,794.3,200.0,2000.0
INV-02354,2029-02-15,WH-01,福建上杭,铜精矿,1285.0,300.0,3000.0
INV-02355,2029-02-15,WH-01,福建上杭,银精矿,103.1,50.0,500.0
INV-02356,2029-02-15,WH-02,新疆阿勒泰,金矿石,566.0,150.0,1500.0
INV-02357,2029-02-15,WH-02,新疆阿勒泰,铜精矿,994.0,250.0,2500.0
INV-02358,2029-02-15,WH-02,新疆阿勒泰,锌精矿,2060.3,400.0,4000.0
INV-02359,2029-02-15,WH-03,黑龙江多宝山,铜精矿,695.9,200.0,2000.0
INV-02360,2029-02-15,WH-03,黑龙江多宝山,钼精矿,326.1,100.0,800.0
INV-02361,2029-02-15,WH-04,贵州贞丰,金矿石,416.5,100.0,1000.0
INV-02362,2029-02-15,WH-04,贵州贞丰,锌精矿,1074.2,300.0,2500.0
INV-02363,2029-02-15,WH-05,河南洛阳,银精矿,100.1,40.0,400.0
INV-02364,2029-02-15,WH-05,河南洛阳,钼精矿,240.7,80.0,600.0
INV-02365,2029-05-15,WH-01,福建上杭,金矿石,647.1,200.0,2000.0
INV-02366,2029-05-15,WH-01,福建上杭,铜精矿,1065.6,300.0,3000.0
INV-02367,2029-05-15,WH-01,福建上杭,银精矿,87.1,50.0,500.0
INV-02368,2029-05-15,WH-02,新疆阿勒泰,金矿石,487.3,150.0,1500.0
INV-02369,2029-05-15,WH-02,新疆阿勒泰,铜精矿,1205.7,250.0,2500.0
INV-02370,2029-05-15,WH-02,新疆阿勒泰,锌精矿,1405.0,400.0,4000.0
INV-02371,2029-05-15,WH-03,黑龙江多宝山,铜精矿,596.1,200.0,2000.0
INV-02372,2029-05-15,WH-03,黑龙江多宝山,钼精矿,172.0,100.0,800.0
INV-02373,2029-05-15,WH-04,贵州贞丰,金矿石,358.3,100.0,1000.0
INV-02374,2029-05-15,WH-04,贵州贞丰,锌精矿,960.9,300.0,2500.0
INV-02375,2029-05-15,WH-05,河南洛阳,银精矿,39.4,40.0,400.0
INV-02376,2029-05-15,WH-05,河南洛阳,钼精矿,204.8,80.0,600.0
INV-02377,2029-08-15,WH-01,福建上杭,金矿石,623.6,200.0,2000.0
INV-02378,2029-08-15,WH-01,福建上杭,铜精矿,813.5,300.0,3000.0
INV-02379,2029-08-15,WH-01,福建上杭,银精矿,74.9,50.0,500.0
INV-02380,2029-08-15,WH-02,新疆阿勒泰,金矿石,355.0,150.0,1500.0
INV-02381,2029-08-15,WH-02,新疆阿勒泰,铜精矿,1015.3,250.0,2500.0
INV-02382,2029-08-15,WH-02,新疆阿勒泰,锌精矿,1153.5,400.0,4000.0
INV-02383,2029-08-15,WH-03,黑龙江多宝山,铜精矿,508.6,200.0,2000.0
INV-02384,2029-08-15,WH-03,黑龙江多宝山,钼精矿,100.1,100.0,800.0
INV-02385,2029-08-15,WH-04,贵州贞丰,金矿石,291.2,100.0,1000.0
INV-02386,2029-08-15,WH-04,贵州贞丰,锌精矿,801.9,300.0,2500.0
INV-02387,2029-08-15,WH-05,河南洛阳,银精矿,38.0,40.0,400.0
INV-02388,2029-08-15,WH-05,河南洛阳,钼精矿,166.5,80.0,600.0
INV-02389,2029-11-15,WH-01,福建上杭,金矿石,978.6,200.0,2000.0
INV-02390,2029-11-15,WH-01,福建上杭,铜精矿,1161.7,300.0,3000.0
INV-02391,2029-11-15,WH-01,福建上杭,银精矿,115.3,50.0,500.0
INV-02392,2029-11-15,WH-02,新疆阿勒泰,金矿石,631.4,150.0,1500.0
INV-02393,2029-11-15,WH-02,新疆阿勒泰,铜精矿,975.9,250.0,2500.0
INV-02394,2029-11-15,WH-02,新疆阿勒泰,锌精矿,1728.9,400.0,4000.0
INV-02395,2029-11-15,WH-03,黑龙江多宝山,铜精矿,602.3,200.0,2000.0
INV-02396,2029-11-15,WH-03,黑龙江多宝山,钼精矿,227.7,100.0,800.0
INV-02397,2029-11-15,WH-04,贵州贞丰,金矿石,420.2,100.0,1000.0
INV-02398,2029-11-15,WH-04,贵州贞丰,锌精矿,972.0,300.0,2500.0
INV-02399,2029-11-15,WH-05,河南洛阳,银精矿,81.5,40.0,400.0
INV-02400,2029-11-15,WH-05,河南洛阳,钼精矿,268.4,80.0,600.0
